780,235,0.9496770251,0.2346409574,22281216,23461888,352900,1504000
790,235,0.9492405726,0.2344414894,22270976,23461888,352600,1504000
800,235,0.9491532821,0.2343085106,22268928,23461888,352400,1504000
810,235,0.9491532821,0.2343085106,22268928,23461888,352400,1504000
820,235,0.9491096369,0.2342420213,22267904,23461888,352300,1504000
830,235,0.9490659916,0.2342420213,22266880,23461888,352300,1504000
840,235,0.9493278631,0.2341090426,22273024,23461888,352100,1504000
850,235,0.9489350559,0.2339760638,22263808,23461888,351900,1504000
860,235,0.9489350559,0.2345079787,22263808,23461888,352700,1504000
870,304,0.9495022681,0.2355057566,30864384,32505856,458200,1945600
880,304,0.9495022681,0.2355057566,30864384,32505856,458200,1945600
890,304,0.9497857863,0.2365337171,30873600,32505856,460200,1945600
900,304,0.9494707661,0.2364823191,30863360,32505856,460100,1945600
910,304,0.9288999496,0.2283100329,30194688,32505856,444200,1945600
920,304,0.902375252,0.2228618421,29332480,32505856,433600,1945600
930,304,0.877047631,0.2150493421,28509184,32505856,418400,1945600
940,304,0.8413243448,0.2134560033,27347968,32505856,415300,1945600
950,304,0.7972845262,0.2043585526,25916416,32505856,397600,1945600
960,304,0.767515121,0.1980365954,24948736,32505856,385300,1945600
970,304,0.7234753024,0.1886821546,23517184,32505856,367100,1945600
980,297,0.6494748444,0.1737689394,20515840,31588352,330300,1900800
990,294,0.6057717505,0.1651254252,18936832,31260672,310700,1881600
1000,289,0.5622672872,0.1597102076,17318912,30801920,295400,1849600
1010,284,0.5524891775,0.1585057218,16728064,30277632,288100,1817600
1020,281,0.5400177402,0.1564724199,16208896,30015488,281400,1798400
1030,277,0.5397222222,0.157208935,15917056,29491200,278700,1772800
1040,275,0.5352608817,0.1582954545,15715328,29360128,278600,1760000
1050,272,0.5322001689,0.1584329044,15485952,29097984,275800,1740800
1060,270,0.5284863946,0.1581597222,15273984,28901376,273300,1728000
1070,268,0.5287885274,0.1588152985,15178752,28704768,272400,1715200
1080,264,0.5294736079,0.1586174242,14955520,28246016,268000,1689600
1090,259,0.5346563981,0.1593267375,14786560,27656192,264100,1657600
1100,258,0.5352678571,0.1584302326,14733312,27525120,261600,1651200
1110,251,0.5859566953,0.1924178287,15629312,26673152,309100,1606400
1120,248,0.5914510599,0.1955645161,15543296,26279936,310400,1587200
1130,248,0.5906717581,0.1951864919,15522816,26279936,309800,1587200
1140,245,0.5980902778,0.2014030612,15521792,25952256,315800,1568000
1150,243,0.6007254464,0.2024176955,15432704,25690112,314800,1555200
1160,241,0.6075628222,0.2132391079,15449088,25427968,328900,1542400
1170,239,0.611735026,0.2146966527,15394816,25165824,328400,1529600
1180,239,0.6085249352,0.2154811715,15393792,25296896,329600,1529600
1190,239,0.608484456,0.215415795,15392768,25296896,329500,1529600
1200,239,0.6078367876,0.2153504184,15376384,25296896,329400,1529600
1210,239,0.607755829,0.2152196653,15374336,25296896,329200,1529600
1220,245,0.6177455357,0.2176020408,15869952,25690112,341200,1568000
1230,245,0.6180245536,0.2174744898,15877120,25690112,341000,1568000
1240,243,0.6237113402,0.2190072016,15859712,25427968,340600,1555200
1250,242,0.6263762953,0.2192019628,15845376,25296896,339500,1548800
1260,241,0.6269124349,0.2182313278,15776768,25165824,336600,1542400
1270,241,0.6217447917,0.2151841286,15646720,25165824,331900,1542400
1280,240,0.6198596606,0.2145182292,15558656,25100288,329500,1536000
1290,240,0.6192885117,0.2138020833,15544320,25100288,328400,1536000
1300,240,0.6187581593,0.2133463542,15531008,25100288,327700,1536000
1310,240,0.6186765666,0.2130859375,15528960,25100288,327300,1536000
1320,200,0.7589212046,0.250546875,15070208,19857408,320700,1280000
1330,172,0.853023374,0.2738008721,13752320,16121856,301400,1100800
1340,172,0.7452362805,0.2549055233,12014592,16121856,280600,1100800
1350,172,0.6568216463,0.2419149709,10589184,16121856,266300,1100800
1360,172,0.6130589431,0.2337390988,9883648,16121856,257300,1100800
1370,170,0.5860655738,0.2297794118,9371648,15990784,250000,1088000
1380,197,0.9526848592,0.2786326142,17731584,18612224,351300,1260800
1390,197,0.926056338,0.2722081218,17235968,18612224,343200,1260800
1400,261,0.9471708131,0.2661637931,25574400,27000832,444600,1670400
1410,261,0.9410270024,0.2648467433,25408512,27000832,442400,1670400
1420,261,0.9323043083,0.2605962644,25172992,27000832,435300,1670400
1430,321,0.96484375,0.3132788162,33639424,34865152,643600,2054400
1440,422,0.9656207425,0.3545245853,46449664,48103424,957500,2700800
1450,422,0.9644712193,0.355487263,46394368,48103424,960100,2700800
1460,422,0.9622573229,0.3549688981,46287872,48103424,958700,2700800
1470,422,0.9586810286,0.3541913507,46115840,48103424,956600,2700800
1480,422,0.9562968324,0.3536729858,46001152,48103424,955200,2700800
1490,422,0.9534655995,0.3516365521,45864960,48103424,949700,2700800
1500,422,0.952486376,0.3515254739,45817856,48103424,949400,2700800
1510,422,0.9510601158,0.3512292654,45749248,48103424,948600,2700800
1520,422,0.9495699932,0.3507849526,45677568,48103424,947400,2700800
1530,422,0.9480372956,0.3504146919,45603840,48103424,946400,2700800
1540,422,0.9461852861,0.349340936,45514752,48103424,943500,2700800
1550,422,0.9451847752,0.3491558057,45466624,48103424,943000,2700800
1560,422,0.9452912125,0.3507109005,45471744,48103424,947200,2700800
1570,422,0.9442907016,0.3505257701,45423616,48103424,946700,2700800
1580,422,0.952209639,0.3656324052,45804544,48103424,987500,2700800
1590,422,0.9531037125,0.3674466825,45847552,48103424,992400,2700800
1600,482,0.9834418911,0.3751620851,55041024,55967744,1157300,3084800
1610,482,0.9829478923,0.374967583,55013376,55967744,1156700,3084800
1620,482,0.9819050059,0.3745785788,54955008,55967744,1155500,3084800
1630,482,0.9814658958,0.3744489108,54930432,55967744,1155100,3084800
1640,482,0.9813927108,0.3745461618,54926336,55967744,1155400,3084800
1650,482,0.9810999707,0.3744813278,54909952,55967744,1155200,3084800
1660,482,0.9803864169,0.3741247407,54870016,55967744,1154100,3084800
1670,482,0.9796362705,0.3737033195,54828032,55967744,1152800,3084800
1680,482,0.9800021956,0.374902749,54848512,55967744,1156500,3084800
1690,482,0.9797643443,0.3748054979,54835200,55967744,1156200,3084800
1700,482,0.9503439696,0.3685165975,53188608,55967744,1136800,3084800
1710,482,0.9010538642,0.3597964212,50429952,55967744,1109900,3084800
1720,482,0.8558255269,0.3582728216,47898624,55967744,1105200,3084800
1730,482,0.7660458138,0.3324040456,42873856,55967744,1025400,3084800
1740,482,0.6988070843,0.3128890041,39110656,55967744,965200,3084800
1750,482,0.6417959602,0.2986903527,35919872,55967744,921400,3084800
1760,482,0.6223836358,0.2931146266,34833408,55967744,904200,3084800
1770,482,0.6141320258,0.2905212656,34371584,55967744,896200,3084800
1780,482,0.6070330796,0.2851076245,33974272,55967744,879500,3084800
1790,482,0.5846018735,0.2748638485,32718848,55967744,847900,3084800
1800,481,0.5455729167,0.2592255717,30462976,55836672,798000,3078400
1810,480,0.5283455882,0.2523111979,29431808,55705600,775100,3072000
1820,479,0.5046801297,0.2423669102,28047360,55574528,743000,3065600
1830,473,0.4749589797,0.2306091438,26084352,54919168,698100,3027200
1840,469,0.4622929217,0.2273121002,25146368,54394880,682300,3001600
1850,467,0.443685684,0.2193857066,24017920,54132736,655700,2988800
1860,460,0.4328163391,0.2155230978,23089152,53346304,634500,2944000
1870,458,0.4280671296,0.2134279476,22723584,53084160,625600,2931200
1880,458,0.4238040123,0.2115856987,22497280,53084160,620200,2931200
1890,454,0.4234336035,0.2117634912,22255616,52559872,615300,2905600
1900,453,0.42046875,0.2108512693,22044672,52428800,611300,2899200
1910,453,0.418515625,0.2100234547,21942272,52428800,608900,2899200
1920,453,0.4160546875,0.2088852097,21813248,52428800,605600,2899200
1930,452,0.414893617,0.2086214049,21725184,52363264,603500,2892800
1940,452,0.4127620463,0.2072040929,21613568,52363264,599400,2892800
1950,452,0.4115691489,0.2065127212,21551104,52363264,597400,2892800
1960,452,0.409261577,0.2044040376,21430272,52363264,591300,2892800
1970,451,0.4086613864,0.2035407428,21345280,52232192,587500,2886400
1980,447,0.4113989227,0.2042435682,21272576,51707904,584300,2860800
1990,447,0.4107057985,0.2038940157,21236736,51707904,583300,2860800
2000,446,0.4110744917,0.2040008408,21201920,51576832,582300,2854400
2010,446,0.4103597522,0.2036855381,21165056,51576832,581400,2854400
2020,445,0.4111863057,0.2053370787,21153792,51445760,584800,2848000
2030,445,0.4104697452,0.2049508427,21116928,51445760,583700,2848000
2040,445,0.4038216561,0.2020014045,20774912,51445760,575300,2848000
2050,445,0.4008558917,0.2009831461,20622336,51445760,572400,2848000
2060,437,0.4021050065,0.2025886728,20264960,50397184,566600,2796800
2070,435,0.398876634,0.2011494253,19997696,50135040,560000,2784000
2080,434,0.4050212975,0.2062211982,20252672,50003968,572800,2777600
2090,432,0.397415786,0.2024739583,19716096,49610752,559800,2764800
2100,432,0.4849950397,0.2409939236,24029184,49545216,666300,2764800
2110,431,0.4863229443,0.2412993039,24031232,49414144,665600,2758400
2120,431,0.4871933024,0.2425319026,24074240,49414144,669000,2758400
2130,445,0.485451911,0.2791432584,25388032,52297728,795000,2848000
2140,448,0.8046488243,0.387172154,42608640,52953088,1110100,2867200
2150,464,0.9277204572,0.4082704741,51192832,55181312,1212400,2969600
2160,464,0.924380196,0.4025121228,51008512,55181312,1195300,2969600
2170,464,0.9199450713,0.3944639009,50763776,55181312,1171400,2969600
2180,522,0.9407321985,0.4115181992,59309056,63045632,1374800,3340800
2190,522,0.9407159563,0.4113086686,59308032,63045632,1374100,3340800
2200,820,0.9153229033,0.3014291159,93699072,102367232,1581900,5248000
2210,820,0.9149127721,0.3007050305,93657088,102367232,1578100,5248000
2220,820,0.9166933419,0.3041349085,93839360,102367232,1596100,5248000
2230,820,0.9166333227,0.303753811,93833216,102367232,1594100,5248000
2240,820,0.9156930218,0.3019054878,93736960,102367232,1584400,5248000
2250,820,0.9140424936,0.2986471037,93568000,102367232,1567300,5248000
2260,820,0.9134723111,0.2976181402,93509632,102367232,1561900,5248000
2270,820,0.9127020647,0.2961318598,93430784,102367232,1554100,5248000
2280,820,0.9111115557,0.2936737805,93267968,102367232,1541200,5248000
2290,820,0.9096510883,0.2909679878,93118464,102367232,1527000,5248000
2300,820,0.9094010083,0.2903391768,93092864,102367232,1523700,5248000
2310,820,0.907840509,0.2881097561,92933120,102367232,1512000,5248000
2320,820,0.9069502241,0.2877286585,92841984,102367232,1510000,5248000
2330,820,0.9064600672,0.2878620427,92791808,102367232,1510700,5248000
2340,820,0.9052996959,0.2873094512,92673024,102367232,1507800,5248000
2350,820,0.9038292254,0.2865091463,92522496,102367232,1503600,5248000
2360,820,0.9028289052,0.2859756098,92420096,102367232,1500800,5248000
2370,820,0.9018986076,0.2855373476,92324864,102367232,1498500,5248000
2380,820,0.9011983835,0.2851753049,92253184,102367232,1496600,5248000
2390,820,0.9004981594,0.2848132622,92181504,102367232,1494700,5248000
2400,820,0.8992477593,0.2841463415,92053504,102367232,1491200,5248000
2410,820,0.8984074904,0.2836128049,91967488,102367232,1488400,5248000
2420,820,0.8972171095,0.2826791159,91845632,102367232,1483500,5248000
2430,853,0.9085918305,0.276762163,96940032,106692608,1510900,5459200
2440,853,0.9081695332,0.2765606682,96894976,106692608,1509800,5459200
2450,853,0.9075456849,0.2762859027,96828416,106692608,1508300,5459200
2460,853,0.90682586,0.2758829132,96751616,106692608,1506100,5459200
2470,853,0.9101754453,0.2794182298,97108992,106692608,1525400,5459200
2480,853,0.910271422,0.2794182298,97119232,106692608,1525400,5459200
2490,853,0.9025548986,0.2744174971,96295936,106692608,1498100,5459200
2500,853,0.8719575399,0.2592504396,93031424,106692608,1415300,5459200
2510,853,0.863597973,0.2550007327,92139520,106692608,1392100,5459200
2520,853,0.8524454853,0.2495420574,90949632,106692608,1362300,5459200
2530,853,0.8466868857,0.2466844959,90335232,106692608,1346700,5459200
2540,853,0.8280290233,0.2412807737,88344576,106692608,1317200,5459200
2550,853,0.7879491708,0.2280920281,84068352,106692608,1245200,5459200
2560,853,0.7679380375,0.2202154162,81933312,106692608,1202200,5459200
2570,853,0.7476965602,0.2115145076,79773696,106692608,1154700,5459200
2580,853,0.7332616708,0.2045720985,78233600,106692608,1116800,5459200
2590,853,0.7255931357,0.2019526671,77415424,106692608,1102500,5459200
2600,853,0.7214085534,0.2001575322,76968960,106692608,1092700,5459200
2610,852,0.7188460356,0.1992737676,76648448,106627072,1086600,5452800
2620,852,0.7158785341,0.1981550763,76332032,106627072,1080500,5452800
2630,852,0.7074850184,0.1958810153,75437056,106627072,1068100,5452800
2640,853,0.7710668765,0.2105803048,82267136,106692608,1149600,5459200
2650,852,0.761026016,0.2077281397,80996352,106430464,1132700,5452800
2660,852,0.752424569,0.2051973298,80080896,106430464,1118900,5452800
2670,852,0.7492014317,0.2038402289,79737856,106430464,1111500,5452800
2680,849,0.7436650185,0.2021127797,78856192,106037248,1098200,5433600
2690,846,0.7382715571,0.2004838948,77993984,105644032,1085500,5414400
2700,846,0.7356350806,0.1994496158,77715456,105644032,1079900,5414400
2710,845,0.7318582867,0.1981508876,77124608,105381888,1071600,5408000
2720,844,0.7297244707,0.1974785249,76804096,105250816,1066700,5401600
2730,843,0.7320955424,0.2006969158,76957696,105119744,1082800,5395200
2740,843,0.7270787874,0.1996960261,76430336,105119744,1077400,5395200
2750,842,0.7268063358,0.1994878266,76306432,104988672,1075000,5388800
2760,837,0.7265919441,0.1995034349,75807744,104333312,1068700,5356800
2770,836,0.7261394049,0.1988449462,75570176,104071168,1063900,5350400
2780,835,0.7252325032,0.1986526946,75380736,103940096,1061600,5344000
2790,835,0.7441874212,0.2178892216,77350912,103940096,1164400,5344000
2800,834,0.7327967172,0.2152090827,76070912,103809024,1148700,5337600
2810,833,0.7183549305,0.2134791417,74477568,103677952,1138100,5331200
2820,833,0.7085176991,0.2110969388,73457664,103677952,1125400,5331200
2830,833,0.6927149178,0.2072328932,71819264,103677952,1104800,5331200
2840,832,0.6789161392,0.2012845553,70299648,103546880,1071800,5324800
2850,829,0.6692840693,0.1970747889,69039104,103153664,1045600,5305600
2860,829,0.7451755083,0.2137741255,76867584,103153664,1134200,5305600
2870,827,0.7373308121,0.2100211608,75865088,102891520,1111600,5292800
2880,824,0.7299892104,0.206329642,74822656,102498304,1088100,5273600
2890,823,0.7258522727,0.2041881835,74303488,102367232,1075500,5267200
2900,823,0.7170894686,0.2004480559,73406464,102367232,1055800,5267200
2910,823,0.7115276889,0.197600243,72837120,102367232,1040800,5267200
2920,823,0.7045354513,0.1948663426,72121344,102367232,1026400,5267200
2930,821,0.702592786,0.1935140073,71646208,101974016,1016800,5254400
2940,819,0.695574259,0.1883394383,70748160,101711872,987200,5241600
2950,816,0.6911127753,0.1830193015,69932032,101187584,955800,5222400
2960,814,0.6858867695,0.1787469287,69223424,100925440,931200,5209600
2970,814,0.6808137175,0.175291769,68711424,100925440,913200,5209600
2980,813,0.6755018693,0.1717404674,68086784,100794368,893600,5203200
2990,808,0.6756074116,0.1703086324,67654656,100139008,880700,5171200
3000,807,0.6677178899,0.1658728315,66777088,100007936,856700,5164800
3010,806,0.6524360236,0.1619688275,65163264,99876864,835500,5158400
3020,802,0.6287001154,0.1560941397,62462976,99352576,801200,5132800
3030,798,0.621477122,0.1541353383,61419520,98828288,787200,5107200
3040,794,0.6113931425,0.151409005,60182528,98435072,769400,5081600
3050,792,0.6069150267,0.1502919823,59622400,98238464,761800,5068800
3060,787,0.6060717282,0.1497974905,59182080,97648640,754500,5036800
3070,786,0.602780578,0.1485567748,58781696,97517568,747300,5030400
3080,785,0.5803841627,0.1452428344,56559616,97452032,729700,5024000
3090,784,0.5643400908,0.1380341199,54959104,97386496,692600,5017600
3100,784,0.5531943977,0.1340880102,53873664,97386496,672800,5017600
3110,783,0.5471066375,0.1312859195,53209088,97255424,657900,5011200
3120,779,0.5436506258,0.1295129974,52659200,96862208,645700,4985600
3130,778,0.5397717649,0.1277715296,52212736,96731136,636200,4979200
3140,776,0.5365043308,0.1259463595,51756032,96468992,625500,4966400
3150,743,0.5344839083,0.118859354,49249280,92143616,565200,4755200
3160,743,0.5333281472,0.1181443472,49142784,92143616,561800,4755200
3170,741,0.5340807775,0.1179993252,49072128,91881472,559600,4742400
3180,739,0.5342341738,0.1177478011,48946176,91619328,556900,4729600
3190,739,0.5339547568,0.1176420839,48920576,91619328,556400,4729600
3200,737,0.5350609756,0.1176433175,48881664,91357184,554900,4716800
3210,735,0.5358138489,0.1176445578,48809984,91095040,553400,4704000
3220,732,0.5363379964,0.1174863388,48681984,90767360,550400,4684800
3230,730,0.5363377352,0.1168878425,48576512,90570752,546100,4672000
3240,739,0.6252922662,0.1295246955,56961024,91095040,612600,4729600
3250,739,0.625033723,0.1294189783,56937472,91095040,612100,4729600
3260,739,0.6251686151,0.1295881258,56949760,91095040,612900,4729600
3270,739,0.624988759,0.1294612652,56933376,91095040,612300,4729600
3280,739,0.6294964029,0.1336899526,57344000,91095040,632300,4729600
3290,738,0.6302008285,0.1338075881,57325568,90963968,632000,4723200
3300,737,0.6309185606,0.1338831411,57308160,90832896,631500,4716800
3310,736,0.6324393994,0.1339376698,57280512,90570752,630900,4710400
3320,736,0.6326429088,0.1339376698,57298944,90570752,630900,4710400
3330,736,0.6324959298,0.1338952106,57285632,90570752,630700,4710400
3340,714,0.648893619,0.1366859244,56814592,87556096,624600,4569600
3350,714,0.6487064933,0.1365983894,56798208,87556096,624200,4569600
3360,713,0.6493862444,0.1365927419,56772608,87425024,623300,4563200
3370,713,0.6491871252,0.1363955119,56755200,87425024,622400,4563200
3380,713,0.6489528673,0.1362859397,56734720,87425024,621900,4563200
3390,713,0.6439983133,0.1317715638,56301568,87425024,601300,4563200
3400,713,0.6439514618,0.1317496494,56297472,87425024,601200,4563200
3410,712,0.7433136261,0.1548893961,64886784,87293952,705800,4556800
3420,712,0.7430790165,0.1548016152,64866304,87293952,705400,4556800
3430,711,0.7441494361,0.1551951477,64862208,87162880,706200,4550400
3440,708,0.7428719789,0.1547051554,64458752,86769664,701000,4531200
3450,708,0.7276954305,0.1511299435,63141888,86769664,684800,4531200
3460,706,0.705563447,0.1457595609,61036544,86507520,658600,4518400
3470,702,0.6992127863,0.1436965812,60028928,85852160,645600,4492800
3480,672,0.715792903,0.1441592262,58497024,81723392,620000,4300800
3490,671,0.7038147071,0.141463301,57472000,81657856,607500,4294400
3500,671,0.6967420746,0.1398099851,56894464,81657856,600400,4294400
3510,670,0.6954442771,0.1395755597,56742912,81592320,598500,4288000
3520,669,0.6930014068,0.1390835202,56498176,81526784,595500,4281600
3530,673,0.7948467548,0.1624024889,65009664,81788928,699500,4307200
3540,673,0.793344351,0.1620542348,64886784,81788928,698000,4307200
3550,673,0.897273137,0.1861069837,73387008,81788928,801600,4307200
3560,673,0.8960086138,0.1855033432,73283584,81788928,799000,4307200
3570,673,0.8948317308,0.1846210996,73187328,81788928,795200,4307200
3580,673,0.8940054087,0.1839245914,73119744,81788928,792200,4307200
3590,673,0.8926532452,0.1832048663,73009152,81788928,789100,4307200
3600,673,0.891814403,0.1827173105,72940544,81788928,787000,4307200
3610,672,0.8924433186,0.182640439,72875008,81657856,785500,4300800
3620,671,0.8931119373,0.1814921759,72812544,81526784,779400,4294400
3630,669,0.8951360887,0.1816610613,72742912,81264640,777800,4281600
3640,668,0.896190933,0.181769274,72711168,81133568,777100,4275200
3650,668,0.8956608441,0.1814885853,72668160,81133568,775900,4275200
3660,667,0.8960103155,0.1811047601,72579072,81002496,773100,4268800
3670,667,0.8956057848,0.1809173538,72546304,81002496,772300,4268800
3680,667,0.8918006675,0.1799803223,72238080,81002496,768300,4268800
3690,667,0.8637489887,0.1734211019,69965824,81002496,740300,4268800
3700,667,0.8489330502,0.1699306597,68765696,81002496,725400,4268800
3710,666,0.8342105263,0.1665962838,67518464,80936960,710100,4262400
3720,666,0.8235576923,0.1641094219,66656256,80936960,699500,4262400
3730,666,0.8150683198,0.1621152402,65969152,80936960,691000,4262400
3740,666,0.8109817814,0.1613410285,65638400,80936960,687700,4262400
3750,666,0.8091725709,0.1609421922,65491968,80936960,686000,4262400
3760,666,0.8079453441,0.1606371997,65392640,80936960,684700,4262400
3770,663,0.8015929383,0.159407994,64720896,80740352,676400,4243200
3780,660,0.8025880497,0.1597064394,64590848,80478208,674600,4224000
3790,659,0.8017649756,0.1595931335,64472064,80412672,673100,4217600
3800,659,0.8008226365,0.1593560319,64396288,80412672,672100,4217600
3810,658,0.8000611746,0.1592420213,64282624,80347136,670600,4211200
3820,658,0.7992200245,0.1590283055,64215040,80347136,669700,4211200
3830,657,0.7991581633,0.1591038813,64157696,80281600,669000,4204800
3840,657,0.798252551,0.1588422755,64084992,80281600,667900,4204800
3850,657,0.7979336735,0.1587947108,64059392,80281600,667700,4204800
3860,666,0.8980702998,0.1811890015,72628224,80871424,772300,4262400
3870,665,0.893846388,0.1801456767,72169472,80740352,766700,4256000
3880,665,0.8934024959,0.1800516917,72133632,80740352,766300,4256000
3890,665,0.8930854302,0.179981203,72108032,80740352,766000,4256000
3900,665,0.8926669034,0.179887218,72074240,80740352,765600,4256000
3910,665,0.8932122565,0.1821898496,72118272,80740352,775400,4256000
3920,665,0.8929712865,0.1820723684,72098816,80740352,774900,4256000
3930,665,0.8920200893,0.1796052632,72022016,80740352,764400,4256000
3940,708,0.9343465478,0.1933483404,80705536,86376448,876100,4531200
3950,708,0.9343584029,0.1933924788,80706560,86376448,876300,4531200
3960,708,0.9344058232,0.193414548,80710656,86376448,876400,4531200
3970,708,0.9350222876,0.1945400777,80763904,86376448,881500,4531200
3980,708,0.9349274469,0.1944959393,80755712,86376448,881300,4531200
3990,708,0.9362552162,0.1969676907,80870400,86376448,892500,4531200
4000,708,0.9257753225,0.1945400777,79965184,86376448,881500,4531200
4010,708,0.9026341995,0.1891551907,77966336,86376448,857100,4531200
4020,708,0.8672941958,0.1808350989,74913792,86376448,819400,4531200
4030,708,0.8239757208,0.1707715395,71172096,86376448,773800,4531200
4040,708,0.7991748862,0.165011476,69029888,86376448,747700,4531200
4050,708,0.7836447269,0.1614141949,67688448,86376448,731400,4531200
4060,708,0.7686599014,0.1661590749,66394112,86376448,752900,4531200
4070,708,0.7540425835,0.1627162782,65131520,86376448,737300,4531200
4080,707,0.7392036826,0.159321959,63801344,86310912,720900,4524800
4090,707,0.730471716,0.1572887199,63047680,86310912,711700,4524800
4100,706,0.7235229863,0.155763102,62400512,86245376,703800,4518400
4110,706,0.7187262538,0.1545679887,61986816,86245376,698400,4518400
4120,704,0.7121979642,0.152565696,61330432,86114304,687400,4505600
4130,704,0.7064902017,0.1512118253,60838912,86114304,681300,4505600
4140,703,0.7034465511,0.1504267425,60484608,85983232,676800,4499200
4150,700,0.6964712347,0.1479464286,59702272,85721088,662800,4480000
4160,700,0.6936878823,0.1472767857,59463680,85721088,659800,4480000
4170,698,0.692364839,0.1468929083,59168768,85458944,656200,4467200
4180,698,0.6876677531,0.1457960244,58767360,85458944,651300,4467200
4190,698,0.7359806365,0.1688529728,62896128,85458944,754300,4467200
4200,696,0.7359375,0.1687993894,62699520,85196800,751900,4454400
4210,696,0.7390264423,0.1778690733,62962688,85196800,792300,4454400
4220,695,0.7372159091,0.1742356115,62711808,85065728,775000,4448000
4230,701,0.8316118673,0.1918687589,71068672,85458944,860800,4486400
4240,701,0.8303896664,0.1916458631,70964224,85458944,859800,4486400
4250,700,0.8308371736,0.1917857143,70893568,85327872,859200,4480000
4260,700,0.8291570661,0.1913169643,70750208,85327872,857100,4480000
4270,700,0.8269129224,0.1906919643,70558720,85327872,854300,4480000
4280,699,0.8296754808,0.19527897,70685696,85196800,873600,4473600
4290,697,0.8259548611,0.1943597561,70152192,84934656,867000,4460800
4300,695,0.8275445046,0.1946942446,70070272,84672512,866000,4448000
4310,695,0.8268067918,0.1945143885,70007808,84672512,865200,4448000
4320,695,0.8348853522,0.2022931655,70691840,84672512,899800,4448000
4330,693,0.8361558618,0.2023358586,70580224,84410368,897400,4435200
4340,693,0.8327833851,0.1970147908,70295552,84410368,873800,4435200
4350,693,0.8124393439,0.190137987,68578304,84410368,843300,4435200
4360,693,0.7666197593,0.1769480519,64710656,84410368,784800,4435200
4370,693,0.8554808812,0.1964736652,72211456,84410368,871400,4435200
4380,693,0.8494638005,0.1943768038,71703552,84410368,862100,4435200
4390,693,0.8434952446,0.1903860029,71199744,84410368,844400,4435200
4400,692,0.8415508359,0.1898031069,70925312,84279296,840600,4428800
4410,692,0.8392787714,0.189193461,70733824,84279296,837900,4428800
4420,692,0.8382095645,0.1889450867,70643712,84279296,836800,4428800
4430,691,0.8370813863,0.18865322,70438912,84148224,834300,4422400
4440,691,0.835767134,0.1882688133,70328320,84148224,832600,4422400
